pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
25182616,1.519517568,1568.420999,27.68106932,22.05433595,22.05433595,18.7824273,12.34463433,12.34463433,9.34165708,9.34165708,6.431819945,6.431819945,4.620693833,4.620693833,11.72440057,13.97948942,0,23.10635678,41.37767513,17.67165939,19.18040612,30.33928498,31.12798783,30.90230137,4.736862954,532.234665,1.153846154,1.974358974,2.717948718,0.259259259,-4.71,39,503.348,722817408.1,25.91936412,10.57528891,5.055941096,223.925739,14.56510098,0.494565861,14.56510098,0.255627098,0.006872185,0.255627098,-0.6589699,-0.494565861,3.4031,147.8493,532.58,4,11,0,1,1,2,2,4,8,4,12,0,8,0,0,0,202,35.47102675,23.03177267,0,11.85551901,5.907179729,0,9.589074368,4.390415048,9.967957042,0,6.066367068,56.41145242,25.47665823,35.9790022,5,18.71635237,51.67612178,0,25.1686339,0,6.420821623,56.87581324,59.53916981,0,5.749511833,25.5871385,33.21877593,5.749511833,0,73.00853105,11.21535881,5.817220841,15.92144017,42.59504598,0,11.03340144,0,127.51,0,0,0,0,0,0,0,0,14.56510098,79.10156568,0,0,0,0,0,3,1,0,0,0,2,2,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,2,0,5,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271995806,532.5799896,10.713,38,7,5,5,0,0,1,0.23255814,43,3,0,175.332,72,0,0,0,0,128.71,17.2987587,0.996934482,16.35195142,30.45754462,13.53329865,361,381,0,27,29,8,3,0,4,2,0,0,0,0,0,0,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,2,4.005,1,48,0
25183872,2.576602377,569.7082902,17.56854962,12.8451679,14.35702579,10.70128506,7.090956783,7.846885729,5.524014295,6.367650202,3.014146554,3.578831878,1.948141895,2.323614867,24.87394439,19.63711952,0,23.04874726,11.44345494,0,12.13273414,6.066367068,13.8474744,10.63357721,23.20187978,360.0814928,1.260869565,1.913043478,2.47826087,0.428571429,-1.275064935,23,341.882,69929.78136,19.77096512,9.126043063,6.785412151,144.8613126,11.98664291,0.474964511,11.98664291,0.474964511,0.160083328,0.425736096,-1.667198216,-0.425736096,1.2661,90.3725,361.034,4,6,0,0,0,1,0,1,4,4,9,0,7,0,0,0,126,20.68162236,0,0,5.907179729,5.907179729,7.118392334,9.589074368,0,0,0,37.04935418,30.53782887,5.022633314,23.07203381,1,19.63711952,42.13463157,0,10.63357721,5.917906046,26.20948862,6.544756406,33.80781932,0,0,10.63357721,0,0,23.20187978,41.46674595,4.794537184,5.917906046,30.6262847,18.19910121,10.04526663,0,0,98.66,0,11.70562211,0,0,0,0,0,0,0,52.84993345,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550014922,361.0339926,5.051,26,6,4,4,0,0,0,0.391304348,23,0,0,104.8721,42,0,0,0,0,98.66,8.10577081,0.276706192,28.2937818,21.04347826,10.09573361,207,217,0,14,19,2,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,42,2,2.4678,0,34,0
25227436,1.441368386,1013.768311,21.13961743,16.51386026,17.2697892,14.49815034,9.992439136,10.37040361,7.670296708,8.106732489,5.735816679,5.987792994,3.903626903,4.029615061,5.538925252,9.901064579,0,18.55590252,37.37461099,22.4147157,6.327320075,12.13273414,24.39594478,25.1686339,17.33460737,428.1727517,1.266666667,2,2.7,0.380952381,-2.68,30,403.724,9094713.265,20.58704771,8.590407864,4.115931865,179.0058747,13.06663237,0.39628232,13.06663237,0.24020594,0.042363248,0.24020594,-0.971306156,-0.39628232,2.1489,116.2926,428.924,5,8,0,1,1,1,2,3,6,4,9,0,6,0,1,1,158,26.04087173,17.79236007,0,5.907179729,0,0,4.794537184,9.967957042,0,0,23.73367403,43.02501757,30.91587166,16.9669903,4,9.901064579,34.35938383,0,20.26872417,5.733667477,30.84323095,24.59630451,53.44208379,0,0,15.95036581,5.817862778,0,11.60093989,51.20096272,4.794537184,0,30.86775719,42.85599899,5.022633314,11.03340144,0,120.16,0,5.963950774,0,0,0,0,0,0,0,63.73049367,0,1,1,0,0,3,1,0,0,0,1,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477143385,428.9239918,7.9167,31,6,4,3,0,1,0,0.212121212,33,3,0,140.4803,58,0,0,0,0,121.78,14.46041077,0.979784197,13.75877118,23.16804408,10.29244002,295,332,0,21,25,6,2,1,2,1,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,1,3.3051,0,41,0
25227462,1.396023646,1360.569184,24.74191173,20.58558027,21.40207686,16.73522057,11.58153168,12.46118449,9.625324241,10.54144032,6.414662301,7.325017477,4.633288555,5.409047857,5.538925252,4.794537184,0,12.07295534,24.73178009,32.85531439,0,11.33678588,81.54473048,35.6988076,0,490.2263286,1.2,1.971428571,2.714285714,0.36,-3.5,35,460.397,100167979.8,23.25163658,8.936158573,4.346059383,208.1286811,13.56967082,0.329853375,13.56967082,0.318501012,0.111314038,0.318501012,-0.550056965,-0.329853375,4.52962,138.8601,490.637,3,9,0,1,1,1,3,4,7,3,10,0,6,0,0,0,182,20.43339667,5.824404498,11.63572556,0,0,6.031114512,5.098681808,14.76249423,5.098681808,11.33678588,30.33183534,51.8764369,12.1082079,34.03607112,5,4.794537184,39.22024658,0,35.28192872,0,38.89673409,25.95688898,64.42350066,0,0,10.63357721,16.43026274,0,11.33678588,56.636355,12.08368166,6.9237372,42.5345507,41.77826518,0,10.21662063,0,102.07,0,1.58849966,0,0,0,0,0,0,0,72.32816701,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,5,3,0,0,1,0,1,0,0,0,0,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.367060193,490.6369932,10.7835,37,7,4,4,0,0,1,0.205128205,39,4,0,169.5551,69,0,0,0,0,131.51,12.09534523,1.010256223,10.97255207,26.60092045,11.00653983,350,372,0,25,30,8,1,0,2,2,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,65,1,4.9314,0,47,0
25229526,1.225216156,1513.583445,24.60587276,20.75355745,20.75355745,18.31479572,13.08438496,13.08438496,9.944957659,9.944957659,7.587714973,7.587714973,5.587582037,5.587582037,0,0,0,0,19.25560476,84.70747041,5.563451492,0,30.85374135,54.78141478,19.8035018,494.2542576,0.972972973,1.864864865,2.702702703,0.357142857,-3.82,37,464.363,982586401.3,22.38306716,9.568634359,4.340025056,214.6552298,5.622520489,0.377775873,5.622520489,0.163800123,0.314899481,0.163800123,0.314899481,-0.377775873,4.0433,143.4327,494.603,1,9,0,2,2,1,4,5,8,1,9,0,5,0,2,2,188,14.62075121,5.817862778,11.47158172,0,0,0,9.883888252,14.64975998,5.098681808,0,6.066367068,48.73693008,67.78068917,30.83867254,7,4.736862954,27.75418915,0,34.61630856,0,25.42824048,44.29269928,66.74902819,0,11.38785599,4.899909731,5.817862778,0,0,74.00909811,11.28161936,0,24.44693557,61.1855767,0,33.32418236,0,87.99,0,0,0,0,0,0,0,0,2.153469624,70.01319704,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.394470505,494.6029909,10.8405,36,7,2,2,0,0,1,0.11627907,43,6,0,170.9275,73,0,0,0,0,89.19,14.2568085,1.010570167,13.10768788,25.93401839,11.85165278,378,424,0,28,30,8,1,0,1,2,0,0,0,0,0,0,1,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,67,0,4.0462,0,47,0
25254071,1.454339745,1201.69194,24.52636878,19.97581574,20.79231232,16.90188724,11.80237232,12.6188689,8.905555978,10.01072769,6.495597186,7.757329985,4.435206631,5.739939193,6.103966388,9.901064579,0,11.85551901,32.12768124,59.88516842,11.80088439,28.63038275,0,26.6915137,20.43848747,498.2161578,1.142857143,1.828571429,2.485714286,0.52173913,-2.93,35,468.373,118131525.7,23.79519027,9.974931781,4.91759889,207.110395,12.10456883,0.38356371,12.10456883,0.250706041,0.201576688,0.250706041,-0.954422682,-0.38356371,0.90052,134.1602,498.613,3,11,0,2,2,0,3,3,11,2,12,0,5,0,2,2,186,25.37687729,6.103966388,11.64226728,5.948339281,5.907179729,0,9.694446915,19.93591408,0,11.33678588,0,19.41092589,63.08412918,28.99383605,5,14.63792753,39.2267883,0,29.73573355,0,26.49619719,63.11587957,22.83428583,0,11.38785599,10.63357721,11.76620206,0,11.33678588,99.33570942,16.07615654,6.9237372,17.36433589,12.39368714,0,21.60447662,0,133.83,0,1.735215183,0,0,0,0,0,0,0,76.43145148,0,1,1,1,0,4,0,0,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.522475174,498.612993,9.1379,40,11,3,2,0,1,1,0.153846154,39,5,0,159.4409,69,0,0,0,0,163.27,18.54665523,0.967258038,18.17446482,26.60092045,11.8067602,356,377,0,23,30,8,3,0,0,3,0,1,0,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,65,1,1.4225,0,52,0
25257557,1.486558211,1693.299399,25.51793261,20.76946929,21.58596587,17.99120364,12.35636432,13.17286091,9.430762868,10.46141175,6.8087029,7.953884586,4.800193495,5.982565779,5.907179729,9.589074368,0,17.53699829,21.55772585,54.32825865,11.33678588,12.39368714,47.72263422,32.13223709,4.983978521,513.1946941,1.054054054,1.918918919,2.756756757,0.296296296,-3.89,37,486.411,377504020.6,23.5050887,9.528312833,4.317871488,216.9510032,13.74651494,0.35521526,13.74651494,0.258123045,0.124739038,0.258123045,-0.4324417,-0.35521526,3.23272,146.6172,513.627,1,9,0,1,1,1,4,5,9,1,10,0,4,0,1,1,188,15.11660807,16.21171069,5.647177221,5.428790392,5.907179729,0,23.95772602,4.983978521,0,11.33678588,12.13273414,51.20245549,25.83111279,39.73230082,6,4.794537184,49.14224687,0,29.5693285,0,19.88931523,38.12660734,75.96652461,0,0,15.64548873,5.817862778,0,11.33678588,63.38641724,6.544756406,6.9237372,28.16666629,53.58642674,0,26.08041849,0,95.73,0,1.428205958,0,0,0,0,0,0,1.963071224,77.27538948,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0.394217575,513.6269921,9.5976,34,9,2,2,0,0,1,0.119047619,42,5,0,170.595,69,0,0,0,0,125.17,17.11129128,1.009637671,15.9479525,27.18367347,11.85165278,353,387,0,27,27,7,2,0,1,3,0,0,0,1,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,64,2,3.6265,0,41,0
25260757,1.250581692,1315.194679,25.6916592,21.5589311,21.5589311,18.58838129,13.61826019,13.61826019,10.67992944,10.67992944,8.281134702,8.281134702,6.304810036,6.304810036,5.787111153,4.794537184,0,24.28088812,24.7255547,74.02915825,0,7.047671983,30.46231185,20.21528987,29.27722771,519.2594025,1,1.710526316,2.394736842,0.555555556,-3.28,38,486.342,1173914952,23.80889884,9.476813221,4.278410055,220.3941563,11.71272945,0.371305171,11.71272945,0.318473764,0.22363608,0.318473764,-0.414385447,-0.371305171,3.4704,141.0854,519.606,2,11,1,3,4,1,2,3,9,2,11,0,4,1,3,4,200,29.7440758,5.817862778,17.25869287,0,0,6.031114512,0,19.44429716,5.098681808,0,0,49.94875477,44.22966581,43.04660532,7,19.00512605,28.569765,0,25.06523039,0,62.56181449,43.56764706,30.46231185,0,11.38785599,15.53348694,16.29978624,0,0,77.12554895,14.21058886,0,44.56677057,30.46231185,0,22.42125742,0,115.66,0,0,0,0,0,0,0,0,2.085702311,77.33096436,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.538505223,519.6059901,11.6917,43,11,2,2,0,0,0,0.136363636,44,5,0,172.938,77,0,0,0,0,115.66,14.2433074,1.015280308,13.02894086,26.87086777,11.3495858,409,462,0,27,33,7,4,0,2,1,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,71,1,3.9993,0,60,0
25262792,1.631433471,1202.484579,23.65612529,19.82225569,19.82225569,16.54604519,11.7497803,11.7497803,8.809462679,8.809462679,6.439645018,6.439645018,4.521142239,4.521142239,0,4.794537184,0,17.99086139,43.58649585,35.55097929,0,13.11403905,30.33183534,28.96408247,24.42566147,462.2379388,0.970588235,1.705882353,2.411764706,0.44,-3.3,34,432.314,73865141.47,22.49014858,9.517093239,4.283542927,198.6548909,12.12667957,0.37748798,12.12667957,0.250542801,0.127641918,0.250542801,-0.127641918,-0.37748798,2.5016,131.4132,462.554,1,9,0,2,2,1,2,3,8,1,9,0,4,0,2,2,178,24.59033397,5.817862778,5.647177221,5.948339281,5.907179729,0,4.794537184,4.983978521,9.967957042,0,12.13273414,38.11294267,31.26408778,49.59136173,5,14.26826309,28.70678322,0,20.26872417,0,25.93115606,56.36453211,41.9616539,0,11.25737949,15.11660807,11.76620206,0,0,79.5075096,9.473725908,0,24.20546308,36.39820241,0,22.29078092,0,92.71,0,0,0,0,0,0,0,0,0,72.5,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.632373194,462.5539911,10.713,39,9,1,1,0,0,0,0.131578947,38,4,0,156.1793,68,0,0,0,0,92.71,13.64898141,1.013410145,12.46836863,25.64127424,11.58847737,350,371,0,25,30,6,3,0,1,2,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,64,1,3.0225,0,50,0
25262965,1.636005117,1173.496324,23.65612529,19.8992258,19.8992258,16.58405,11.74447642,11.74447642,8.834273848,8.834273848,6.53856956,6.53856956,4.618518119,4.618518119,0,5.106527395,0,18.69056362,43.77255619,41.11443078,0,7.109797541,30.33183534,23.64729386,29.16252442,465.2376045,0.970588235,1.705882353,2.382352941,0.48,-3.01,34,434.306,74834218.42,22.7659943,9.693996811,4.263117325,198.8512856,9.751088127,0.496385436,9.751088127,0.229307604,0.106250227,0.229307604,-0.106250227,-0.496385436,2.6429,130.4978,465.554,1,9,0,2,2,1,2,3,9,1,9,0,5,0,2,2,180,29.11693572,11.56737461,5.647177221,5.948339281,0,0,0,4.983978521,9.967957042,0,0,44.17930974,24.2164158,63.30804123,5,19.31711626,22.79960349,0,14.95193556,0,32.53803802,56.42665767,35.89528683,0,17.00689132,14.53668242,11.76620206,5.749511833,0,78.76898283,16.08060787,0,19.41092589,30.33183534,0,22.29078092,0,93.07,0,0,0,0,0,0,0,0,0,72,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.610302651,465.5539907,10.3709,40,9,1,1,0,1,0,0.131578947,38,4,0,157.2922,69,0,0,0,0,93.07,15.48008618,0.971012357,14.94221338,25.64127424,11.58847737,355,372,0,25,31,5,4,0,0,2,0,1,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,65,0,2.7729,0,52,0
25791508,1.818087176,911.1216231,22.70637782,16.32741334,16.32741334,14.70561636,9.551756049,9.551756049,7.24278319,7.24278319,5.013606206,5.013606206,3.295175604,3.295175604,54.59504286,40.54022895,0,23.48329678,6.420821623,17.69618563,12.13273414,12.13273414,0,0,9.473725908,436.136947,0.935483871,1.612903226,2.258064516,0.380952381,-2.89,31,412.221,6250327.264,22.78758857,9.498808795,5.061988942,176.715394,12.7942781,0.507966645,12.7942781,0.228764483,0.047468322,0.228764483,-1.734036896,-0.507966645,-0.2024,104.9251,436.413,7,10,0,1,1,2,0,2,10,7,10,0,7,0,1,1,168,45.21941767,52.97736438,5.783244946,6.290026729,0,0,4.794537184,0,0,0,12.13273414,24.11700725,18.55355576,6.606881965,3,50.01395486,5.783244946,0,0,0,43.54753553,6.606881965,47.52510539,0,22.99804733,4.736862954,0,22.99804733,0,78.84171096,11.15768458,0,22.34226179,36.39820241,0,0,0,177.14,0,0,0,0,0,0,0,0,0,90.83333333,0,4,4,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287563808,436.4129896,2.479,34,10,7,7,0,4,0,0.212121212,33,1,0,133.8787,57,0,0,0,0,177.14,9.712137499,0.961825849,9.097605001,25.61983471,11.42145767,282,320,0,21,24,0,10,0,0,0,0,7,0,1,0,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,1,-0.2024,0,44,0
29921285,1.424272055,630.6709795,18.31119031,15.71266571,15.71266571,12.57986535,9.947804084,9.947804084,8.300157949,8.300157949,6.789281556,6.789281556,5.231815086,5.231815086,5.917906046,9.901064579,0,18.68015364,24.29161443,22.8881256,19.38639965,0,30.33183534,13.97140918,9.473725908,360.2169349,1.269230769,1.923076923,2.5,0.666666667,-1.43,26,330.234,1595784.241,17.9577032,6.948045466,2.959215882,155.0406928,12.68424622,0.461341796,12.68424622,0.315555895,0.056028912,0.315555895,-0.594880653,-0.461341796,2.233,97.5792,360.474,1,5,0,3,3,1,0,1,4,1,5,0,7,0,3,3,142,19.06328416,36.31348687,0,0,0,5.969305288,4.794537184,0,0,0,43.67639416,11.98427311,12.84164325,20.19931035,4,23.85782134,5.969305288,0,0,0,68.92051056,20.19931035,35.89528683,0,0,0,0,0,0,66.15375472,14.26826309,0,44.08838123,30.33183534,0,0,0,59.06,0,0,0,0,0,0,0,0,1.082676237,54.7506571,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.460215445,360.4739921,9.2945,34,4,1,1,0,1,1,0.275862069,29,3,0,129.677,59,0,0,0,0,59.06,14.11760988,0.971954615,13.5249682,19.32223543,7.78799351,316,359,1,21,30,1,4,0,0,0,0,1,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,1,2.1918,0,52,0
42611257,1.777940463,1468.590752,23.7503479,17.32446616,18.89689169,15.69750908,9.961542417,11.99177212,7.363390059,9.641694027,5.009760232,6.738359753,3.452862267,4.711078727,38.69181555,17.60274922,4.390415048,11.3163051,28.04030786,17.69618563,6.196843572,43.45241611,0,14.69005191,11.60093989,489.0725466,1.121212121,1.848484848,2.545454545,0.130434783,-3.3,33,471.787,25694615.18,22.87835199,8.915150055,4.598887138,193.2223301,15.10238934,0.345390208,15.10238934,0.232305136,0.000297348,0.232305136,-3.839656043,-0.345390208,5.5442,124.0307,489.931,2,6,0,0,0,2,2,4,4,2,10,0,7,0,0,0,170,4.983978521,11.46439806,5.817220841,15.8065361,0,0,9.516632049,22.1826056,0,0,30.65741123,42.31610846,33.92944765,17.00369137,4,21.99316426,44.1282637,0,9.967957042,0,13.34455882,10.47494847,82.6422346,0,11.12690298,4.722094864,14.46821637,0,11.60093989,29.92185258,10.02329115,11.63444168,29.26599899,54.85825662,5.022633314,22.16030442,0,91.92,0,2.092597108,0,0,0,0,0,0,53.73586409,35.53264991,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.333090633,489.9309905,9.6541,23,5,2,2,0,0,0,0.194444444,36,2,0,143.0513,54,0,0,0,2,100.3,11.53605195,1.006867927,10.45736361,26.07407407,10.94766821,272,308,0,23,18,3,3,0,1,0,0,0,0,1,0,0,0,0,0,4,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,51,3,6.698,2,29,0
